ss,task,seed,K,ok,mean_cand,regret_B5,regret_B10,regret_B25,err
5906,3918,0,35,1,35.0,0.21211815707228476,0.1818059616224761,0.15152737171085728,
5906,3918,0,50,1,50.0,0.21211815707228476,0.21211815707228476,0.21211815707228476,
5906,3918,1,1,1,1.0,0.21211815707228476,0.1818059616224761,0.1818059616224761,
5906,3918,1,2,1,2.0,0.21211815707228476,0.21211815707228476,0.15152737171085728,
5906,3918,1,3,1,3.0,0.21211815707228476,0.1818059616224761,0.09090298081123616,
5906,3918,1,5,1,5.0,0.21211815707228476,0.21211815707228476,0.21211815707228476,
5906,3918,1,8,1,8.0,0.21211815707228476,0.21211815707228476,0.15152737171085728,
5906,3918,1,13,1,13.0,0.21211815707228476,0.21211815707228476,0.09090298081123616,
5906,3918,1,20,1,20.0,0.21211815707228476,0.21211815707228476,0.09090298081123616,
5906,3918,1,50,1,50.0,0.21211815707228476,0.21211815707228476,0.21211815707228476,
5906,3918,1,35,1,35.0,0.21211815707228476,0.21211815707228476,0.1818059616224761,
5906,3918,2,1,1,1.0,0.21211815707228476,0.09090298081123616,0.09090298081123616,
5906,3918,2,2,1,2.0,0.21211815707228476,0.21211815707228476,0.21211815707228476,
5906,3918,2,3,1,3.0,0.21211815707228476,0.21211815707228476,0.21211815707228476,
5906,3918,2,5,1,5.0,0.21211815707228476,0.1818059616224761,0.1818059616224761,
5906,3918,2,8,1,8.0,0.21211815707228476,0.21211815707228476,0.1818059616224761,
5906,3918,2,20,1,20.0,0.21211815707228476,0.21211815707228476,0.1818059616224761,
5906,3918,2,13,1,13.0,0.21211815707228476,0.21211815707228476,0.1818059616224761,
5906,3918,2,35,1,35.0,0.21211815707228476,0.21211815707228476,0.15152737171085728,
5906,3918,2,50,1,50.0,0.21211815707228476,0.1818059616224761,0.1818059616224761,
5906,3918,3,1,1,1.0,0.24243035252209721,0.24243035252209721,0.15152737171085728,
5906,3918,3,2,1,2.0,0.24243035252209721,0.24243035252209721,0.1818059616224761,
5906,3918,3,3,1,3.0,0.24243035252209721,0.24243035252209721,0.24243035252209721,
5906,3918,3,5,1,5.0,0.24243035252209721,0.24243035252209721,0.21211815707228476,
5906,3918,3,8,1,8.0,0.24243035252209721,0.24243035252209721,0.24243035252209721,
5906,3918,3,13,1,13.0,0.24243035252209721,0.24243035252209721,0.24243035252209721,
5906,3918,3,20,1,20.0,0.24243035252209721,0.1818059616224761,0.1818059616224761,
5906,3918,3,35,1,35.0,0.24243035252209721,0.24243035252209721,0.24243035252209721,
5906,3918,3,50,1,50.0,0.24243035252209721,0.24243035252209721,0.1818059616224761,
5906,3918,4,1,1,1.0,0.21211815707228476,0.21211815707228476,0.1818059616224761,
5906,3918,4,2,1,2.0,0.21211815707228476,0.21211815707228476,0.21211815707228476,
5906,3918,4,3,1,3.0,0.21211815707228476,0.21211815707228476,0.21211815707228476,
5906,3918,4,5,1,5.0,0.21211815707228476,0.1818059616224761,0.1818059616224761,
5906,3918,4,8,1,8.0,0.21211815707228476,0.21211815707228476,0.1818059616224761,
5906,3918,4,13,1,13.0,0.21211815707228476,0.21211815707228476,0.15152737171085728,
5906,3918,4,20,1,20.0,0.21211815707228476,0.21211815707228476,0.1818059616224761,
5906,3918,4,35,1,35.0,0.21211815707228476,0.1818059616224761,0.1818059616224761,
5906,3918,4,50,1,50.0,0.21211815707228476,0.21211815707228476,0.09090298081123616,
5971,10093,0,2,1,2.0,0.03459616336549731,0.03459616336549731,0.00988429520431977,
5971,10093,0,3,1,3.0,0.03459616336549731,0.03459616336549731,0.018120831157793726,
5971,10093,0,1,1,1.0,0.03459616336549731,0.0032932582009360667,0.0032932582009360667,
5971,10093,0,5,1,5.0,0.03459616336549731,0.019768590408639652,0.019768590408639652,
5971,10093,0,8,1,8.0,0.03459616336549731,0.019768590408639652,0.00658877670262803,
5971,10093,0,13,1,13.0,0.03459616336549731,0.03459616336549731,0.018120831157793726,
5971,10093,0,20,1,20.0,0.03459616336549731,0.021416349659485467,0.018120831157793726,
5971,10093,0,35,1,35.0,0.03459616336549731,0.019768590408639652,0.019768590408639652,
5971,10093,0,50,1,50.0,0.03459616336549731,0.021416349659485467,0.004941017451781882,
5971,10093,1,1,1,1.0,0.03624392261634313,0.03130064486380557,0.018120831157793726,
5971,10093,1,2,1,2.0,0.03624392261634313,0.03624392261634313,0.0032932582009360667,
5971,10093,1,3,1,3.0,0.03624392261634313,0.03624392261634313,0.0032932582009360667,
5971,10093,1,5,1,5.0,0.03624392261634313,0.02471186816117743,0.023064108910331615,
5971,10093,1,8,1,8.0,0.03624392261634313,0.019768590408639652,0.019768590408639652,
5971,10093,1,13,1,13.0,0.03624392261634313,0.023064108910331615,0.021416349659485467,
5971,10093,1,20,1,20.0,0.03624392261634313,0.032948404114651386,0.021416349659485467,
5971,10093,1,35,1,35.0,0.03624392261634313,0.023064108910331615,0.019768590408639652,
5971,10093,1,50,1,50.0,0.03624392261634313,0.023064108910331615,0.011532054455165697,
5971,10093,2,1,1,1.0,0.02471186816117743,0.019768590408639652,0.011532054455165697,
5971,10093,2,2,1,2.0,0.02471186816117743,0.019768590408639652,0.004941017451781882,
5971,10093,2,3,1,3.0,0.02471186816117743,0.02471186816117743,0.02471186816117743,
5971,10093,2,5,1,5.0,0.02471186816117743,0.0164730719069478,0.0164730719069478,
5971,10093,2,8,1,8.0,0.02471186816117743,0.02471186816117743,0.02471186816117743,
5971,10093,2,20,1,20.0,0.02471186816117743,0.02471186816117743,0.00988429520431977,
5971,10093,2,13,1,13.0,0.02471186816117743,0.02471186816117743,0.021416349659485467,
5971,10093,2,35,1,35.0,0.02471186816117743,0.023064108910331615,0.0164730719069478,
5971,10093,2,50,1,50.0,0.02471186816117743,0.0164730719069478,0.00658877670262803,
5971,10093,3,1,1,1.0,0.023064108910331615,0.0016454989500901407,0.0016454989500901407,
5971,10093,3,2,1,2.0,0.023064108910331615,0.0016454989500901407,0.0016454989500901407,
5971,10093,3,3,1,3.0,0.023064108910331615,0.018120831157793726,0.0032932582009360667,
5971,10093,3,5,1,5.0,0.023064108910331615,0.014825312656101985,0.004941017451781882,
5971,10093,3,8,1,8.0,0.023064108910331615,0.023064108910331615,0.00658877670262803,
5971,10093,3,13,1,13.0,0.023064108910331615,0.023064108910331615,0.018120831157793726,
5971,10093,3,20,1,20.0,0.023064108910331615,0.023064108910331615,0.01317755340525606,
5971,10093,3,35,1,35.0,0.023064108910331615,0.0016454989500901407,0.0016454989500901407,
5971,10093,3,50,1,50.0,0.023064108910331615,0.023064108910331615,0.0016454989500901407,
5971,10093,4,1,1,1.0,0.029652885612959645,0.029652885612959645,0.021416349659485467,
5971,10093,4,2,1,2.0,0.029652885612959645,0.02471186816117743,0.02471186816117743,
5971,10093,4,3,1,3.0,0.029652885612959645,0.021416349659485467,0.004941017451781882,
5971,10093,4,5,1,5.0,0.029652885612959645,0.029652885612959645,0.004941017451781882,
5971,10093,4,13,1,13.0,0.029652885612959645,0.023064108910331615,0.021416349659485467,
5971,10093,4,8,1,8.0,0.029652885612959645,0.023064108910331615,0.018120831157793726,
5971,10093,4,20,1,20.0,0.029652885612959645,0.018120831157793726,0.00658877670262803,
5971,10093,4,35,1,35.0,0.029652885612959645,0.0164730719069478,0.0032932582009360667,
5971,3954,0,1,1,1.0,0.2712300179473264,0.10094327810008774,0.007679786301598379,
5971,10093,4,50,1,50.0,0.029652885612959645,0.0164730719069478,0.0032932582009360667,
5971,3954,0,2,1,2.0,0.2712300179473264,0.022601110229976018,0.022601110229976018,
5971,3954,0,3,1,3.0,0.2712300179473264,0.022601110229976018,0.022601110229976018,
5971,3954,0,8,1,8.0,0.2712300179473264,0.07527025334947202,0.011849409407737932,
5971,3954,0,5,1,5.0,0.2712300179473264,0.05705580366459351,0.0024124546099585364,
5971,3954,0,13,1,13.0,0.2712300179473264,0.015797821278016322,0.015797821278016322,
5971,3954,0,20,1,20.0,0.2712300179473264,0.03598647689803425,0.03598647689803425,
5971,3954,1,1,1,1.0,0.05925122083559409,0.05925122083559409,0.019529195709336755,
5971,3954,0,50,1,50.0,0.2712300179473264,0.015797821278016322,0.015797821278016322,
5971,3954,0,35,1,35.0,0.2712300179473264,0.043010977085854996,0.019529195709336755,
5971,3954,1,2,1,2.0,0.05925122083559409,0.05925122083559409,0.0024124546099585364,
5971,3954,1,3,1,3.0,0.05925122083559409,0.04147501982553514,0.04147501982553514,
5971,3954,1,5,1,5.0,0.05925122083559409,0.05046955215159232,0.037743645394215264,
5971,3954,1,8,1,8.0,0.05925122083559409,0.010972912058099249,0.010972912058099249,
5971,3954,1,13,1,13.0,0.05925122083559409,0.04147501982553514,0.021945824116198498,
5971,3954,1,35,1,35.0,0.05925122083559409,0.006365040277140133,0.006365040277140133,
5971,3954,1,20,1,20.0,0.05925122083559409,0.030502107767436004,0.025455987311657324,
5971,3954,2,2,1,2.0,0.022162861555156455,0.022162861555156455,0.022162861555156455,
5971,3954,2,1,1,1.0,0.022162861555156455,0.022162861555156455,0.022162861555156455,
5971,3954,1,50,1,50.0,0.05925122083559409,0.05112901206227294,0.015142535164238802,
5971,3954,2,3,1,3.0,0.022162861555156455,0.022162861555156455,0.022162861555156455,
5971,3954,2,5,1,5.0,0.022162861555156455,0.012287658082557495,0.001974205935138973,
5971,3954,2,8,1,8.0,0.022162861555156455,0.022162861555156455,0.007679786301598379,
5971,3954,2,13,1,13.0,0.022162861555156455,0.014704286489419238,0.014704286489419238,
5971,3954,2,20,1,20.0,0.022162861555156455,0.022162861555156455,0.019529195709336755,
5971,3954,2,35,1,35.0,0.022162861555156455,0.006365040277140133,0.0043866605450979534,
5971,3954,2,50,1,50.0,0.022162861555156455,0.022162861555156455,0.022162861555156455,
5971,3954,3,3,1,3.0,0.044108685671355286,0.019529195709336755,0.019529195709336755,
5971,3954,3,1,1,1.0,0.044108685671355286,0.044108685671355286,0.044108685671355286,
5971,3954,3,2,1,2.0,0.044108685671355286,0.044108685671355286,0.03510997954839512,
5971,3954,3,5,1,5.0,0.044108685671355286,0.019529195709336755,0.006582077716098089,
5971,3954,3,13,1,13.0,0.044108685671355286,0.03708418548353409,0.015359572603197202,
5971,3954,3,8,1,8.0,0.044108685671355286,0.019529195709336755,0.015797821278016322,
5971,3954,3,35,1,35.0,0.044108685671355286,0.021945824116198498,0.021945824116198498,
5971,3954,3,20,1,20.0,0.044108685671355286,0.022162861555156455,0.017333778538336175,
5971,3954,4,1,1,1.0,0.029842647856755278,0.029842647856755278,0.011411160732918812,
5971,3954,3,50,1,50.0,0.044108685671355286,0.04147501982553514,0.037743645394215264,
5971,3954,4,2,1,2.0,0.029842647856755278,0.012287658082557495,0.011411160732918812,
5971,3954,4,5,1,5.0,0.029842647856755278,0.029842647856755278,0.024358278726157034,
5971,3954,4,3,1,3.0,0.029842647856755278,0.029842647856755278,0.020626904294837045,
5971,3954,4,8,1,8.0,0.029842647856755278,0.029842647856755278,0.029842647856755278,
5971,3954,4,13,1,13.0,0.029842647856755278,0.029842647856755278,0.029842647856755278,
5971,3954,4,20,1,20.0,0.029842647856755278,0.029842647856755278,0.029842647856755278,
5971,3954,4,50,1,50.0,0.029842647856755278,0.029842647856755278,0.029842647856755278,
5971,3954,4,35,1,35.0,0.029842647856755278,0.022601110229976018,0.006365040277140133,
5971,43,0,2,1,2.0,0.056415727260280435,0.028518780521199605,0.008058167130664873,
5971,43,0,1,1,1.0,0.056415727260280435,0.056415727260280435,0.008058167130664873,
5971,43,0,3,1,3.0,0.056415727260280435,0.034717151202592444,0.009917963579937239,
5971,43,0,13,1,13.0,0.056415727260280435,0.056415727260280435,0.03967755921683169,
5971,43,0,5,1,5.0,0.056415727260280435,0.007439185797088355,0.007439185797088355,
5971,43,0,8,1,8.0,0.056415727260280435,0.056415727260280435,0.0018597964492720331,
5971,43,0,50,1,50.0,0.056415727260280435,0.056415727260280435,0.056415727260280435,
5971,43,0,20,1,20.0,0.056415727260280435,0.056415727260280435,0.008058167130664873,
5971,43,0,35,1,35.0,0.056415727260280435,0.04835756012961523,0.01053979736205557,
5971,43,1,1,1,1.0,0.003100611564967548,0.003100611564967548,0.003100611564967548,
5971,43,1,2,1,2.0,0.003100611564967548,0.003100611564967548,0.003100611564967548,
5971,43,1,3,1,3.0,0.003100611564967548,0.003100611564967548,0.003100611564967548,
5971,43,1,5,1,5.0,0.003100611564967548,0.0018597964492720331,0.0018597964492720331,
5971,43,1,20,1,20.0,0.003100611564967548,0.003100611564967548,0.003100611564967548,
5971,43,1,13,1,13.0,0.003100611564967548,0.003100611564967548,0.003100611564967548,
5971,43,1,8,1,8.0,0.003100611564967548,0.003100611564967548,0.003100611564967548,
5971,43,1,35,1,35.0,0.003100611564967548,0.003100611564967548,0.003100611564967548,
5971,43,1,50,1,50.0,0.003100611564967548,0.003100611564967548,0.003100611564967548,
5971,43,2,2,1,2.0,0.07749532198439135,0.07749532198439135,0.050836337912464113,
5971,43,2,1,1,1.0,0.07749532198439135,0.051455319246040854,0.051455319246040854,
5971,43,2,5,1,5.0,0.07749532198439135,0.011777760029209161,0.008680000912783536,
5971,43,2,3,1,3.0,0.07749532198439135,0.009917963579937239,0.006820204463511614,
5971,43,2,8,1,8.0,0.07749532198439135,0.07067511752088007,0.011777760029209161,
5971,43,2,20,1,20.0,0.07749532198439135,0.07749532198439135,0.0055793893478163215,
5971,43,2,35,1,35.0,0.07749532198439135,0.07377572908584729,0.016119186709872002,
5971,43,2,13,1,13.0,0.07749532198439135,0.07749532198439135,0.02231755739126484,
5971,43,2,50,1,50.0,0.07749532198439135,0.07749532198439135,0.07749532198439135,
5971,43,3,3,1,3.0,0.016119186709872002,0.016119186709872002,0.014259390260599636,
5971,43,3,1,1,1.0,0.016119186709872002,0.016119186709872002,0.016119186709872002,
5971,43,3,2,1,2.0,0.016119186709872002,0.016119186709872002,0.0018597964492720331,
5971,43,3,5,1,5.0,0.016119186709872002,0.0018597964492720331,0.0018597964492720331,
5971,43,3,8,1,8.0,0.016119186709872002,0.016119186709872002,0.016119186709872002,
5971,43,3,13,1,13.0,0.016119186709872002,0.016119186709872002,0.016119186709872002,
5971,43,3,20,1,20.0,0.016119186709872002,0.016119186709872002,0.0055793893478163215,
5971,43,3,35,1,35.0,0.016119186709872002,0.016119186709872002,0.016119186709872002,
5971,43,3,50,1,50.0,0.016119186709872002,0.016119186709872002,0.01115877869563242,
5971,43,4,1,1,1.0,0.02169857605768799,0.007439185797088355,0.007439185797088355,
5971,43,4,3,1,3.0,0.02169857605768799,0.012399593811327603,0.012399593811327603,
5971,43,4,2,1,2.0,0.02169857605768799,0.02169857605768799,0.012399593811327603,
5971,43,4,5,1,5.0,0.02169857605768799,0.011777760029209161,0.011777760029209161,
5971,43,4,8,1,8.0,0.02169857605768799,0.02169857605768799,0.02169857605768799,
5971,43,4,13,1,13.0,0.02169857605768799,0.02169857605768799,0.02169857605768799,
5971,43,4,20,1,20.0,0.02169857605768799,0.02169857605768799,0.009917963579937239,
5971,43,4,35,1,35.0,0.02169857605768799,0.02169857605768799,0.0018597964492720331,
5971,43,4,50,1,50.0,0.02169857605768799,0.008058167130664873,0.008058167130664873,
5971,34536,0,1,1,1.0,0.0072801714104959725,0.0072801714104959725,0.0072801714104959725,
5971,34536,0,2,1,2.0,0.0072801714104959725,0.0072801714104959725,0.002548477776915692,
5971,34536,0,3,1,3.0,0.0072801714104959725,0.0072801714104959725,0.0072801714104959725,
5971,34536,0,8,1,8.0,0.0072801714104959725,0.0072801714104959725,0.0007281365076902135,
5971,34536,0,5,1,5.0,0.0072801714104959725,0.0072801714104959725,0.002548477776915692,
5971,34536,0,13,1,13.0,0.0072801714104959725,0.004004750792296119,0.004004750792296119,
5971,34536,0,20,1,20.0,0.0072801714104959725,0.0072801714104959725,0.0047328872999862215,
5971,34536,0,35,1,35.0,0.0072801714104959725,0.0072801714104959725,0.005095761887425443,
5971,34536,1,1,1,1.0,0.00910051267972145,0.0032766142846059054,0.0032766142846059054,
5971,34536,0,50,1,50.0,0.0072801714104959725,0.005459830141270494,0.0021844095230706406,
5971,34536,1,2,1,2.0,0.00910051267972145,0.0032766142846059054,0.0032766142846059054,
5971,34536,1,3,1,3.0,0.00910051267972145,0.006552034902805759,0.006552034902805759,
5971,34536,1,8,1,8.0,0.00910051267972145,0.008372376172031237,0.006916103156650921,
5971,34536,1,13,1,13.0,0.00910051267972145,0.008008307918186186,0.002548477776915692,
5971,34536,1,5,1,5.0,0.00910051267972145,0.00910051267972145,0.005095761887425443,
5971,34536,1,20,1,20.0,0.00910051267972145,0.006916103156650921,0.0047328872999862215,
5971,34536,1,35,1,35.0,0.00910051267972145,0.005095761887425443,0.0036406825384509567,
5971,34536,1,50,1,50.0,0.00910051267972145,0.00910051267972145,0.0058238983951156564,
5971,34536,2,2,1,2.0,0.008008307918186186,0.008008307918186186,0.006187966648960708,
5971,34536,2,1,1,1.0,0.008008307918186186,0.008008307918186186,0.005459830141270494,
5971,34536,2,3,1,3.0,0.008008307918186186,0.008008307918186186,0.008008307918186186,
5971,34536,2,5,1,5.0,0.008008307918186186,0.006916103156650921,0.0032766142846059054,
5971,34536,2,8,1,8.0,0.008008307918186186,0.0047328872999862215,0.0047328872999862215,
5971,34536,2,13,1,13.0,0.008008307918186186,0.008008307918186186,0.0072801714104959725,
5971,34536,2,20,1,20.0,0.008008307918186186,0.0032766142846059054,0.0032766142846059054,
5971,34536,2,50,1,50.0,0.008008307918186186,0.004004750792296119,0.0010922047615352648,
5971,34536,2,35,1,35.0,0.008008307918186186,0.007644239664341135,0.0047328872999862215,
5971,34536,3,1,1,1.0,0.02657459519787997,0.009464580933566613,0.005095761887425443,
5971,34536,3,2,1,2.0,0.02657459519787997,0.005095761887425443,0.005095761887425443,
5971,34536,3,3,1,3.0,0.02657459519787997,0.008008307918186186,0.0058238983951156564,
5971,34536,3,5,1,5.0,0.02657459519787997,0.0047328872999862215,0.00436881904614117,
5971,34536,3,8,1,8.0,0.02657459519787997,0.012741195218172519,0.00910051267972145,
5971,34536,3,13,1,13.0,0.02657459519787997,0.005459830141270494,0.0010922047615352648,
5971,34536,3,20,1,20.0,0.02657459519787997,0.009828649187411664,0.004004750792296119,
5971,34536,3,35,1,35.0,0.02657459519787997,0.014561536487397997,0.0058238983951156564,
5971,34536,3,50,1,50.0,0.02657459519787997,0.006916103156650921,0.006916103156650921,
5971,34536,4,1,1,1.0,0.0287590047209505,0.0152896729950881,0.0,
5971,34536,4,2,1,2.0,0.0287590047209505,0.00436881904614117,0.002548477776915692,
5971,34536,4,3,1,3.0,0.0287590047209505,0.004004750792296119,0.004004750792296119,
5971,34536,4,5,1,5.0,0.0287590047209505,0.0032766142846059054,0.0032766142846059054,
5971,34536,4,8,1,8.0,0.0287590047209505,0.010556785695101878,0.007644239664341135,
5971,34536,4,13,1,13.0,0.0287590047209505,0.006916103156650921,0.006552034902805759,
5971,34536,4,20,1,20.0,0.0287590047209505,0.012013058710482305,0.012013058710482305,
5971,34536,4,50,1,50.0,0.0287590047209505,0.006552034902805759,0.0018203412692254783,
5971,34536,4,35,1,35.0,0.0287590047209505,0.0072801714104959725,0.0036406825384509567,
5971,9970,0,2,1,2.0,0.5860043886460569,0.10787164800373139,0.05830680240138797,
5971,9970,0,1,1,1.0,0.5860043886460569,0.4723024137553311,0.04373098518390284,
5971,9970,0,3,1,3.0,0.5860043886460569,0.3032052663752681,0.014575817217485465,
5971,9970,0,5,1,5.0,0.5860043886460569,0.06122196584488526,0.034985494853411625,
5971,9970,0,8,1,8.0,0.5860043886460569,0.12827779210821078,0.05247647551439405,
5971,9970,0,13,1,13.0,0.5860043886460569,0.06705582626332596,0.026236470991473637,
5971,9970,0,20,1,20.0,0.5860043886460569,0.0466461486273998,0.0466461486273998,
5971,9970,0,35,1,35.0,0.5860043886460569,0.04373098518390284,0.040815821740405545,
5971,9970,0,50,1,50.0,0.5860043886460569,0.09037713381130263,0.04373098518390284,
5971,9970,1,1,1,1.0,0.15160263318763423,0.11370197489072564,0.11370197489072564,
5971,9970,1,2,1,2.0,0.15160263318763423,0.11370197489072564,0.017490980660982425,
5971,9970,1,3,1,3.0,0.15160263318763423,0.11370197489072564,0.0029151634434969598,
