ss,task,seed,step,K,over_pred,sigma_t
6767,145804,0,9,1000,-0.17202492696209837,0.25841681902746233
6767,145804,0,9,2000,-0.17677485741131616,0.25841681902746233
6767,145804,0,9,5000,0.27787429625337784,0.25841681902746233
6767,145804,0,10,50,-0.17385085055050464,0.25754663330857014
6767,145804,0,10,100,-0.053075270232571636,0.25754663330857014
6767,145804,0,10,250,0.6690500024141594,0.25754663330857014
6767,145804,0,10,500,0.6228250531498264,0.25754663330857014
6767,145804,0,10,1000,0.6152750331084715,0.25754663330857014
6767,145804,0,10,2000,0.6505499732909668,0.25754663330857014
6767,145804,0,10,5000,0.6897500540311865,0.25754663330857014
6767,145804,0,11,50,0.020624369636159212,0.26515001602426874
6767,145804,0,11,100,-0.2302258551489037,0.26515001602426874
6767,145804,0,11,250,0.2801743578719222,0.26515001602426874
6767,145804,0,11,500,0.13680001831695543,0.26515001602426874
6767,145804,0,11,1000,-0.22957542121333363,0.26515001602426874
6767,145804,0,11,2000,-0.006899610055778216,0.26515001602426874
6767,145804,0,11,5000,-0.07807559116249052,0.26515001602426874
6767,145804,0,12,50,0.687300257050495,0.24481095398187808
6767,145804,0,12,100,0.18184943002846454,0.24481095398187808
6767,145804,0,12,250,0.07417495144857256,0.24481095398187808
6767,145804,0,12,500,0.21257456591115015,0.24481095398187808
6767,145804,0,12,1000,-0.18150090971656951,0.24481095398187808
6767,145804,0,12,2000,-0.1492756180631235,0.24481095398187808
6767,145804,0,12,5000,0.22354991408658198,0.24481095398187808
6767,145804,0,13,50,0.22600026191713352,0.22546456746565754
6767,145804,0,13,100,-0.2350256734355095,0.22546456746565754
6767,145804,0,13,250,0.2718744874701295,0.22546456746565754
6767,145804,0,13,500,-0.1919755353685847,0.22546456746565754
6767,145804,0,13,1000,-0.13680083261674925,0.22546456746565754
6767,145804,0,13,2000,-0.192900747584691,0.22546456746565754
6767,145804,0,13,5000,-0.19464969589255698,0.22546456746565754
6767,145804,0,14,50,0.6706753208532791,0.19290695740448094
6767,145804,0,14,100,-0.13390084759986554,0.19290695740448094
6767,145804,0,14,250,-0.15957464235953023,0.19290695740448094
6767,145804,0,14,500,-0.253650458077164,0.19290695740448094
6767,145804,0,14,1000,0.12224924739538995,0.19290695740448094
6767,145804,0,14,2000,-0.1770507373915734,0.19290695740448094
6767,145804,0,14,5000,-0.1594247153974313,0.19290695740448094
6767,145804,0,15,50,-0.15230045439844475,0.1981774239583105
6767,145804,0,15,100,0.36872433518648834,0.1981774239583105
6767,145804,0,15,250,-0.13767428889593913,0.1981774239583105
6767,145804,0,15,500,-0.21485048593579692,0.1981774239583105
6767,145804,0,15,1000,-0.11480065557839458,0.1981774239583105
6767,145804,0,15,2000,-0.10247586894410021,0.1981774239583105
6767,145804,0,15,5000,-0.13779959526426244,0.1981774239583105
6767,145804,0,16,50,0.12429991772698123,0.19078595838302545
6767,145804,0,16,100,-0.07829940385590994,0.19078595838302545
6767,145804,0,16,250,0.37617527410289103,0.19078595838302545
6767,145804,0,16,500,-0.07829940385590994,0.19078595838302545
6767,145804,0,16,1000,-0.12647577467692372,0.19078595838302545
6767,145804,0,16,2000,0.04729956154267101,0.19078595838302545
6767,145804,0,16,5000,0.37617527410289103,0.19078595838302545
6767,145804,0,17,50,-0.1453505972553687,0.19956684775037192
6767,145804,0,17,100,-0.11670000984823714,0.19956684775037192
6767,145804,0,17,250,-0.10532563082368063,0.19956684775037192
6767,145804,0,17,500,0.1935752033641892,0.19956684775037192
6767,145804,0,17,1000,-0.07232570056606291,0.19956684775037192
6767,145804,0,17,2000,-0.1366258779109779,0.19956684775037192
6767,145804,0,17,5000,-0.10917504150054924,0.19956684775037192
6767,145804,0,18,50,-0.12590047187236064,0.19932427099882555
6767,145804,0,18,100,-0.17254986292939412,0.19932427099882555
6767,145804,0,18,250,0.0026242966365780385,0.19932427099882555
6767,145804,0,18,500,-0.09759981782676608,0.19932427099882555
6767,145804,0,18,1000,-0.1218748371400411,0.19932427099882555
6767,145804,0,18,2000,-0.12574949111052824,0.19932427099882555
6767,145804,0,18,5000,-0.07960065492695434,0.19932427099882555
6767,145804,0,19,50,-0.13840062036232248,0.18760720948658824
6767,145804,0,19,100,-0.15125019926394911,0.18760720948658824
6767,145804,0,19,250,-0.08637565316423435,0.18760720948658824
6767,145804,0,19,500,-0.10707565688127363,0.18760720948658824
6767,145804,0,19,1000,-0.14127584108546665,0.18760720948658824
6767,145804,0,19,2000,0.3341238986834788,0.18760720948658824
6767,145804,0,19,5000,0.28984972432599,0.18760720948658824
6767,145804,0,20,50,-0.0890752485817764,0.18267444857289453
6767,145804,0,20,100,-0.0779753604378286,0.18267444857289453
6767,145804,0,20,250,-0.10637552670826633,0.18267444857289453
6767,145804,0,20,500,-0.11282494872785265,0.18267444857289453
6767,145804,0,20,1000,-0.11720058867169092,0.18267444857289453
6767,145804,0,20,2000,-0.09350008181317915,0.18267444857289453
6767,145804,0,20,5000,-0.11085017592707491,0.18267444857289453
6767,145804,0,21,50,-0.1324995813541059,0.1815482249998848
6767,145804,0,21,100,0.34022444114126144,0.1815482249998848
6767,145804,0,21,250,-0.05592500816215751,0.1815482249998848
6767,145804,0,21,500,-0.11940046746556165,0.1815482249998848
6767,145804,0,21,1000,-0.12982566033007337,0.1815482249998848
6767,145804,0,21,2000,-0.11492553084682566,0.1815482249998848
6767,145804,0,21,5000,-0.13602554736274142,0.1815482249998848
6767,145804,0,22,50,-0.13189922685587485,0.18015130478524724
6767,145804,0,22,100,0.2779247109906334,0.18015130478524724
6767,145804,0,22,250,-0.08020050647531152,0.18015130478524724
6767,145804,0,22,500,-0.06972528207344819,0.18015130478524724
6767,145804,0,22,1000,0.15092493439617738,0.18015130478524724
6767,145804,0,22,2000,-0.1405752558625748,0.18015130478524724
6767,145804,0,22,5000,0.3838500257127142,0.18015130478524724
6767,145804,0,23,50,0.11279960963425917,0.1718620616531586
6767,145804,0,23,100,-0.05554997520696581,0.1718620616531586
6767,145804,0,23,250,-0.07507559097089012,0.1718620616531586
6767,145804,0,23,500,-0.08679920880715986,0.1718620616531586
6767,145804,0,23,1000,0.3299747777823766,0.1718620616531586
6767,145804,0,23,2000,-0.03577429755625694,0.1718620616531586
6767,145804,0,23,5000,-0.03515023256402072,0.1718620616531586
6767,145804,0,24,50,0.16169955767235245,0.1860838335144003
6767,145804,0,24,100,0.409699302078017,0.1860838335144003
6767,145804,0,24,250,0.3463251272990082,0.1860838335144003
6767,145804,0,24,500,0.23089940082863192,0.1860838335144003
6767,145804,0,24,1000,-0.11007534572295263,0.1860838335144003
6767,145804,0,24,2000,-0.10912489021322747,0.1860838335144003
6767,145804,0,24,5000,-0.11007534572295263,0.1860838335144003
6767,145804,1,5,50,0.331274783453735,0.20415454710060116
6767,145804,1,5,100,0.33222478391357496,0.20415454710060116
6767,145804,1,5,250,-0.16112521286754555,0.20415454710060116
6767,145804,1,5,500,-0.006374051388639335,0.20415454710060116
6767,145804,1,5,1000,-0.13597518052547364,0.20415454710060116
6767,145804,1,5,2000,-0.12235022056986355,0.20415454710060116
6767,145804,1,5,5000,0.25265112062979733,0.20415454710060116
6767,145804,1,6,50,0.3430248420833201,0.2008948369665882
6767,145804,1,6,100,-0.16280022754410228,0.2008948369665882
6767,145804,1,6,250,0.23235081836171378,0.2008948369665882
6767,145804,1,6,500,0.2507261159164387,0.2008948369665882
6767,145804,1,6,1000,-0.11875010537997244,0.2008948369665882
6767,145804,1,6,2000,-0.13589959434458188,0.2008948369665882
6767,145804,1,6,5000,-0.13265010706605207,0.2008948369665882
6767,145804,1,7,50,0.8253005053640328,0.16966351274361988
6767,145804,1,7,100,0.616450139561405,0.16966351274361988
6767,145804,1,7,250,0.39642485028379854,0.16966351274361988
6767,145804,1,7,500,-0.13025022187274315,0.16966351274361988
6767,145804,1,7,1000,0.09722476092158128,0.16966351274361988
6767,145804,1,7,2000,0.3743998610517158,0.16966351274361988
6767,145804,1,7,5000,-0.12757448064917054,0.16966351274361988
6767,145804,1,8,50,0.3149751839742744,0.1787463550556848
6767,145804,1,8,100,0.38637504962438857,0.1787463550556848
6767,145804,1,8,250,0.3928250224938354,0.1787463550556848
6767,145804,1,8,500,-0.09480001563455476,0.1787463550556848
6767,145804,1,8,1000,0.3425750132970376,0.1787463550556848
6767,145804,1,8,2000,0.34760005732670646,0.1787463550556848
6767,145804,1,8,5000,0.34542501467655723,0.1787463550556848
6767,145804,1,9,50,0.821975527704587,0.17079174529110847
6767,145804,1,9,100,0.36172490155594567,0.17079174529110847
6767,145804,1,9,250,0.3583748722028329,0.17079174529110847
6767,145804,1,9,500,0.39774995554881226,0.17079174529110847
6767,145804,1,9,1000,0.39774995554881226,0.17079174529110847
6767,145804,1,9,2000,0.39729998306256514,0.17079174529110847
6767,145804,1,9,5000,0.37450001992639587,0.17079174529110847
6767,145804,1,10,50,0.03457521715938516,0.17767657793708513
6767,145804,1,10,100,0.3405499455089744,0.17767657793708513
6767,145804,1,10,250,-0.16770006100542378,0.17767657793708513
6767,145804,1,10,500,-0.17500011495997014,0.17767657793708513
6767,145804,1,10,1000,-0.07169995907424964,0.17767657793708513
6767,145804,1,10,2000,-0.15417506832454186,0.17767657793708513
6767,145804,1,10,5000,-0.16040005495086518,0.17767657793708513
6767,145804,1,11,50,0.14070070593086226,0.18217852846722993
6767,145804,1,11,100,-0.1731989796152973,0.18217852846722993
6767,145804,1,11,250,-0.1588000995553338,0.18217852846722993
6767,145804,1,11,500,-0.18050008736957712,0.18217852846722993
6767,145804,1,11,1000,-0.098724844842358,0.18217852846722993
6767,145804,1,11,2000,-0.1588000995553338,0.18217852846722993
6767,145804,1,11,5000,-0.13932506617862228,0.18217852846722993
6767,145804,1,12,50,0.28407605138557546,0.17859377392413095
6767,145804,1,12,100,0.2200755363649055,0.17859377392413095
6767,145804,1,12,250,0.08407635794549784,0.17859377392413095
6767,145804,1,12,500,0.23679991293698321,0.17859377392413095
6767,145804,1,12,1000,0.22647497474712752,0.17859377392413095
6767,145804,1,12,2000,0.22880023175930264,0.17859377392413095
6767,145804,1,12,5000,-0.1343000221489532,0.17859377392413095
6767,145804,1,13,50,0.3143006563447953,0.1691227818644684
6767,145804,1,13,100,0.08230070539438283,0.1691227818644684
6767,145804,1,13,250,0.09735102528966177,0.1691227818644684
6767,145804,1,13,500,0.23975117489090403,0.1691227818644684
6767,145804,1,13,1000,-0.15167382675685548,0.1691227818644684
6767,145804,1,13,2000,0.013475511993391809,0.1691227818644684
6767,145804,1,13,5000,0.14752559200553128,0.1691227818644684
6767,145804,1,14,50,0.2994999432864151,0.16494693496823437
6767,145804,1,14,100,0.006800840280748566,0.16494693496823437
6767,145804,1,14,250,0.31392497673976677,0.16494693496823437
6767,145804,1,14,500,0.35497497896232616,0.16494693496823437
6767,145804,1,14,1000,-0.10755003441135014,0.16494693496823437
6767,145804,1,14,2000,0.3455249819512855,0.16494693496823437
6767,145804,1,14,5000,-0.16117502885495172,0.16494693496823437
6767,145804,1,15,50,0.358324960415451,0.14944750661354544
6767,145804,1,15,100,0.3184249890021636,0.14944750661354544
6767,145804,1,15,250,0.3566499457388947,0.14944750661354544
6767,145804,1,15,500,0.3566499457388947,0.14944750661354544
6767,145804,1,15,1000,0.35955000260576037,0.14944750661354544
6767,145804,1,15,2000,0.36122501728231665,0.14944750661354544
6767,145804,1,15,5000,0.36122501728231665,0.14944750661354544
6767,145804,1,16,50,-0.1443001026209333,0.1724392768952312
6767,145804,1,16,100,0.24665073704669427,0.1724392768952312
6767,145804,1,16,250,0.2518259475384014,0.1724392768952312
6767,145804,1,16,500,-0.0936000730379003,0.1724392768952312
6767,145804,1,16,1000,0.2547999619865704,0.1724392768952312
6767,145804,1,16,2000,0.27275120094849736,0.1724392768952312
6767,145804,1,16,5000,0.3682761349997939,0.1724392768952312
6767,145804,1,17,50,0.41074986856243395,0.16350835316026582
6767,145804,1,17,100,0.4035748814762707,0.16350835316026582
6767,145804,1,17,250,0.38744975770270224,0.16350835316026582
6767,145804,1,17,500,0.37212492297682026,0.16350835316026582
6767,145804,1,17,1000,0.30997552693818786,0.16350835316026582
6767,145804,1,17,2000,0.28280090580793205,0.16350835316026582
6767,145804,1,17,5000,0.3807749183401014,0.16350835316026582
6767,145804,1,18,50,0.2739004653579633,0.15509532422315928
6767,145804,1,18,100,0.3506998571430769,0.15509532422315928
6767,145804,1,18,250,0.28867497712296664,0.15509532422315928
6767,145804,1,18,500,0.35907493052585854,0.15509532422315928
6767,145804,1,18,1000,0.34002615914138795,0.15509532422315928
6767,145804,1,18,2000,0.35362549260347653,0.15509532422315928
6767,145804,1,18,5000,0.35602552149674926,0.15509532422315928
6767,145804,1,19,50,0.40982496769624926,0.17471056230919338
6767,145804,1,19,100,-0.09807465040672714,0.17471056230919338
6767,145804,1,19,250,0.03405042489205368,0.17471056230919338
6767,145804,1,19,500,-0.09647503031111115,0.17471056230919338
6767,145804,1,19,1000,-0.02124968002808003,0.17471056230919338
6767,145804,1,19,2000,-0.09647503031111115,0.17471056230919338
6767,145804,1,19,5000,-0.04377445773381605,0.17471056230919338
6767,145804,1,20,50,0.22162541232309585,0.15199513193645925
6767,145804,1,20,100,0.21972510005349444,0.15199513193645925
6767,145804,1,20,250,0.28912542860909207,0.15199513193645925
6767,145804,1,20,500,0.21735064975375573,0.15199513193645925
6767,145804,1,20,1000,0.21710085131690515,0.15199513193645925
6767,145804,1,20,2000,0.3186998391326809,0.15199513193645925
6767,145804,1,20,5000,0.318749846720039,0.15199513193645925
6767,145804,1,21,50,0.2719758917444943,0.14307287237588542
6767,145804,1,21,100,0.24399949666692766,0.14307287237588542
6767,145804,1,21,250,0.18810004314830953,0.14307287237588542
6767,145804,1,21,500,0.26967611752587783,0.14307287237588542
6767,145804,1,21,1000,0.18484998106992523,0.14307287237588542
6767,145804,1,21,2000,0.2010750960682165,0.14307287237588542
6767,145804,1,21,5000,0.18484998106992523,0.14307287237588542
6767,145804,1,22,50,-0.028649222257476237,0.1429619861023974
6767,145804,1,22,100,0.1943507520681299,0.1429619861023974
6767,145804,1,22,250,0.19225096029895727,0.1429619861023974
6767,145804,1,22,500,0.22937579801379826,0.1429619861023974
6767,145804,1,22,1000,0.24257554977690132,0.1429619861023974
6767,145804,1,22,2000,0.19225096029895727,0.1429619861023974
6767,145804,1,22,5000,0.2925256571495143,0.1429619861023974
6767,145804,1,23,50,-0.15047431526009292,0.13186554926397634
6767,145804,1,23,100,0.23862473482566682,0.13186554926397634
6767,145804,1,23,250,0.17962600839054543,0.13186554926397634
6767,145804,1,23,500,0.2659509354676034,0.13186554926397634
6767,145804,1,23,1000,0.18809942044846673,0.13186554926397634
6767,145804,1,23,2000,0.2118499588443309,0.13186554926397634
6767,145804,1,23,5000,0.21467490853018345,0.13186554926397634
6767,145804,1,24,50,-0.0752250868330967,0.11740003277999263
6767,145804,1,24,100,-0.06614973957734571,0.11740003277999263
6767,145804,1,24,250,0.4392248306639636,0.11740003277999263
6767,145804,1,24,500,-0.09622489657434474,0.11740003277999263
6767,145804,1,24,1000,0.019625008238798536,0.11740003277999263
6767,145804,1,24,2000,0.019625008238798536,0.11740003277999263
6767,145804,1,24,5000,-0.04282445727397666,0.11740003277999263
6767,145804,2,5,50,-0.17079995662177094,0.14169101870351955
6767,145804,2,5,100,0.08809933422848837,0.14169101870351955
6767,145804,2,5,250,-0.2577996508282482,0.14169101870351955
6767,145804,2,5,500,-0.27269956476155,0.14169101870351955
6767,145804,2,5,1000,-0.2577996508282482,0.14169101870351955
6767,145804,2,5,2000,-0.2682005583988989,0.14169101870351955
6767,145804,2,5,5000,-0.26019934442160586,0.14169101870351955
6767,145804,2,6,50,0.3120993166012926,0.17531127247351108
6767,145804,2,6,100,0.2342992940691384,0.17531127247351108
6767,145804,2,6,250,0.32872427674850263,0.17531127247351108
6767,145804,2,6,500,0.7832751875380326,0.17531127247351108
6767,145804,2,6,1000,0.148074885116669,0.17531127247351108
6767,145804,2,6,2000,-0.22834934917328453,0.17531127247351108
6767,145804,2,6,5000,0.21142525360169595,0.17531127247351108
6767,145804,2,7,50,-0.2423007235963771,0.15471207627018996
6767,145804,2,7,100,0.07680051743482907,0.15471207627018996
6767,145804,2,7,250,-0.20552574739309104,0.15471207627018996
6767,145804,2,7,500,0.005549213597158986,0.15471207627018996
6767,145804,2,7,1000,-0.1717005721940953,0.15471207627018996
6767,145804,2,7,2000,-0.16472492090753987,0.15471207627018996
6767,145804,2,7,5000,0.21172462852601381,0.15471207627018996
6767,145804,2,8,50,0.24522542500701283,0.166995372468517
6767,145804,2,8,100,0.22382560246688799,0.166995372468517
6767,145804,2,8,250,0.11167448681868974,0.166995372468517
6767,145804,2,8,500,0.3699243256831309,0.166995372468517
6767,145804,2,8,1000,0.24792499647456123,0.166995372468517
6767,145804,2,8,2000,0.18800053092346625,0.166995372468517
