ss,task,seed,step,U,K,gap_norm,retains_top,sel_obj_rank,reg_restrict,reg_full
5859,31,2,11,3009,1000,0.0,1,0.9468,0.19999999999999996,0.32727272727272727
5859,31,2,12,3008,1000,0.00542,1,0.9727,0.19999999999999996,0.32727272727272727
5859,31,2,13,3007,1000,0.00399,1,0.9727,0.19999999999999996,0.32727272727272727
5859,31,2,14,3006,1000,0.0,1,0.9528,0.19999999999999996,0.32727272727272727
5859,31,2,15,3005,1000,0.0,1,0.9527,0.19999999999999996,0.32727272727272727
5859,31,2,16,3004,1000,0.0,1,0.9867,0.19999999999999996,0.32727272727272727
5859,31,2,17,3003,1000,0.00143,1,0.9677,0.19999999999999996,0.32727272727272727
5859,31,2,18,3002,1000,0.00176,1,0.9517,0.19999999999999996,0.32727272727272727
5859,31,2,19,3001,1000,0.03761,0,0.9763,0.19999999999999996,0.32727272727272727
5859,31,2,20,3000,1000,0.0,1,0.9887,0.19999999999999996,0.32727272727272727
5859,31,2,21,2999,1000,0.01109,0,0.991,0.19999999999999996,0.32727272727272727
5859,31,2,22,2998,1000,0.0,1,0.9713,0.19999999999999996,0.32727272727272727
5859,31,2,23,2997,1000,0.01229,0,0.9873,0.19999999999999996,0.32727272727272727
5859,31,2,24,2996,1000,0.0,1,0.9716,0.19999999999999996,0.32727272727272727
5859,31,3,5,3015,1000,0.0,1,0.9396,0.12727272727272732,0.10909090909090913
5859,31,3,6,3014,1000,0.0,1,0.9396,0.12727272727272732,0.10909090909090913
5859,31,3,7,3013,1000,0.0,1,0.9396,0.12727272727272732,0.10909090909090913
5859,31,3,8,3012,1000,0.0,1,0.9973,0.12727272727272732,0.10909090909090913
5859,31,3,9,3011,1000,0.0,1,0.989,0.12727272727272732,0.10909090909090913
5859,31,3,10,3010,1000,0.01265,0,0.9973,0.12727272727272732,0.10909090909090913
5859,31,3,11,3009,1000,0.0,1,0.9668,0.12727272727272732,0.10909090909090913
5859,31,3,12,3008,1000,0.0,1,0.9408,0.12727272727272732,0.10909090909090913
5859,31,3,13,3007,1000,0.00564,1,0.9973,0.12727272727272732,0.10909090909090913
5859,31,3,14,3006,1000,0.0,1,0.992,0.12727272727272732,0.10909090909090913
5859,31,3,15,3005,1000,0.0,1,0.976,0.12727272727272732,0.10909090909090913
5859,31,3,16,3004,1000,0.0,1,0.0013,0.12727272727272732,0.10909090909090913
5859,31,3,17,3003,1000,0.06664,0,0.9677,0.12727272727272732,0.10909090909090913
5859,31,3,18,3002,1000,0.03259,0,0.9564,0.12727272727272732,0.10909090909090913
5859,31,3,19,3001,1000,0.0,1,0.9957,0.12727272727272732,0.10909090909090913
5859,31,3,20,3000,1000,0.00626,1,0.968,0.12727272727272732,0.10909090909090913
5859,31,3,21,2999,1000,0.00125,1,0.9903,0.12727272727272732,0.10909090909090913
5859,31,3,22,2998,1000,0.00282,1,0.9973,0.12727272727272732,0.10909090909090913
5859,31,3,23,2997,1000,0.0,1,0.996,0.12727272727272732,0.10909090909090913
5859,31,3,24,2996,1000,0.03696,0,0.9987,0.12727272727272732,0.10909090909090913
5859,31,4,5,3015,1000,0.0,1,0.9396,0.054545454545454564,0.21818181818181814
5859,31,4,6,3014,1000,0.0,1,0.9396,0.054545454545454564,0.21818181818181814
5859,31,4,7,3013,1000,0.0,1,0.9608,0.054545454545454564,0.21818181818181814
5859,31,4,8,3012,1000,0.00404,1,0.9399,0.054545454545454564,0.21818181818181814
5859,31,4,9,3011,1000,0.01944,0,0.9479,0.054545454545454564,0.21818181818181814
5859,31,4,10,3010,1000,0.0,1,0.9728,0.054545454545454564,0.21818181818181814
5859,31,4,11,3009,1000,0.0,1,0.9485,0.054545454545454564,0.21818181818181814
5859,31,4,12,3008,1000,0.0,1,0.9697,0.054545454545454564,0.21818181818181814
5859,31,4,13,3007,1000,0.00033,1,0.9867,0.054545454545454564,0.21818181818181814
5859,31,4,14,3006,1000,0.0,1,0.9701,0.054545454545454564,0.21818181818181814
5859,31,4,15,3005,1000,0.0,1,0.9764,0.054545454545454564,0.21818181818181814
5859,31,4,16,3004,1000,0.0,1,0.0063,0.054545454545454564,0.21818181818181814
5859,31,4,17,3003,1000,0.00077,1,0.9704,0.054545454545454564,0.21818181818181814
5859,31,4,18,3002,1000,0.0,1,0.9487,0.054545454545454564,0.21818181818181814
5859,31,4,19,3001,1000,0.0,1,0.991,0.054545454545454564,0.21818181818181814
5859,31,4,20,3000,1000,0.0,1,0.9753,0.054545454545454564,0.21818181818181814
5859,31,4,21,2999,1000,0.0,1,0.9997,0.054545454545454564,0.21818181818181814
5859,31,4,22,2998,1000,0.0,1,0.995,0.054545454545454564,0.21818181818181814
5859,31,4,23,2997,1000,0.0328,0,0.9523,0.054545454545454564,0.21818181818181814
5859,31,4,24,2996,1000,0.04166,0,0.999,0.054545454545454564,0.21818181818181814
5859,37,0,5,3249,1000,0.0,1,0.6999,0.07865556370539739,0.07865556370539739
5859,37,0,6,3248,1000,0.0,1,0.6998,0.07865556370539739,0.07865556370539739
5859,37,0,7,3247,1000,0.0,1,0.6997,0.07865556370539739,0.07865556370539739
5859,37,0,8,3246,1000,0.0,1,0.6996,0.07865556370539739,0.07865556370539739
5859,37,0,9,3245,1000,0.0,1,0.8863,0.07865556370539739,0.07865556370539739
5859,37,0,10,3244,1000,0.0,1,0.9735,0.07865556370539739,0.07865556370539739
5859,37,0,11,3243,1000,0.01787,0,0.9735,0.07865556370539739,0.07865556370539739
5859,37,0,12,3242,1000,0.00329,1,0.9824,0.07865556370539739,0.07865556370539739
5859,37,0,13,3241,1000,0.0,1,0.9824,0.07865556370539739,0.07865556370539739
5859,37,0,14,3240,1000,0.00921,1,0.9201,0.07865556370539739,0.07865556370539739
5859,37,0,15,3239,1000,0.0,1,0.9111,0.07865556370539739,0.07865556370539739
5859,37,0,16,3238,1000,0.00495,1,0.9741,0.07865556370539739,0.07865556370539739
5859,37,0,17,3237,1000,0.0,1,0.9839,0.07865556370539739,0.07865556370539739
5859,37,0,18,3236,1000,2e-05,1,0.9827,0.07865556370539739,0.07865556370539739
5859,37,0,19,3235,1000,0.0,1,0.8887,0.07865556370539739,0.07865556370539739
5859,37,0,20,3234,1000,0.0,1,0.9746,0.07865556370539739,0.07865556370539739
5859,37,0,21,3233,1000,0.02226,0,0.9864,0.07865556370539739,0.07865556370539739
5859,37,0,22,3232,1000,0.00164,1,0.9749,0.07865556370539739,0.07865556370539739
5859,37,0,23,3231,1000,0.01179,0,0.9975,0.07865556370539739,0.07865556370539739
5859,37,0,24,3230,1000,0.00749,1,0.9777,0.07865556370539739,0.07865556370539739
5859,37,1,5,3249,1000,0.0,1,0.9735,0.07865556370539739,0.02247055270311127
5859,37,1,6,3248,1000,0.0,1,0.9735,0.07865556370539739,0.02247055270311127
5859,37,1,7,3247,1000,0.0,1,0.9735,0.07865556370539739,0.02247055270311127
5859,37,1,8,3246,1000,0.00526,1,0.9741,0.07865556370539739,0.02247055270311127
5859,37,1,9,3245,1000,0.00017,1,0.8875,0.07865556370539739,0.02247055270311127
5859,37,1,10,3244,1000,0.00877,1,0.8875,0.07865556370539739,0.02247055270311127
5859,37,1,11,3243,1000,0.01731,0,0.8979,0.07865556370539739,0.02247055270311127
5859,37,1,12,3242,1000,0.0,1,0.9738,0.07865556370539739,0.02247055270311127
5859,37,1,13,3241,1000,0.0,1,0.9975,0.07865556370539739,0.02247055270311127
5859,37,1,14,3240,1000,0.00651,1,0.9975,0.07865556370539739,0.02247055270311127
5859,37,1,15,3239,1053,0.0,1,0.9207,0.07865556370539739,0.02247055270311127
5859,37,1,16,3238,1151,0.0323,0,0.9231,0.07865556370539739,0.02247055270311127
5859,37,1,17,3237,1086,0.00324,1,0.9975,0.07865556370539739,0.02247055270311127
5859,37,1,18,3236,1783,0.00608,1,0.9747,0.07865556370539739,0.02247055270311127
5859,37,1,19,3235,1119,0.0,1,0.9747,0.07865556370539739,0.02247055270311127
5859,37,1,20,3234,1164,0.0,1,0.9746,0.07865556370539739,0.02247055270311127
5859,37,1,21,3233,1107,0.0,1,0.9746,0.07865556370539739,0.02247055270311127
5859,37,1,22,3232,1492,0.0,1,0.9137,0.07865556370539739,0.02247055270311127
5859,37,1,23,3231,2206,0.01335,0,0.9833,0.07865556370539739,0.02247055270311127
5859,37,1,24,3230,1373,0.0,1,0.891,0.07865556370539739,0.02247055270311127
5859,37,2,5,3249,1000,0.0,1,0.6999,0.07865556370539739,0.07865556370539739
5859,37,2,6,3248,1000,0.0,1,0.6998,0.07865556370539739,0.07865556370539739
5859,37,2,7,3247,1000,0.0,1,0.6997,0.07865556370539739,0.07865556370539739
5859,37,2,8,3246,1000,0.0,1,0.6996,0.07865556370539739,0.07865556370539739
5859,37,2,9,3245,1000,0.0,1,0.6995,0.07865556370539739,0.07865556370539739
5859,37,2,10,3244,1000,0.0,1,0.8863,0.07865556370539739,0.07865556370539739
5859,37,2,11,3243,1000,0.0,1,0.9735,0.07865556370539739,0.07865556370539739
5859,37,2,12,3242,1000,0.01659,0,0.8865,0.07865556370539739,0.07865556370539739
5859,37,2,13,3241,1000,0.0,1,0.9195,0.07865556370539739,0.07865556370539739
5859,37,2,14,3240,1000,0.00783,1,0.9975,0.07865556370539739,0.07865556370539739
5859,37,2,15,3239,1000,0.00144,1,0.9738,0.07865556370539739,0.07865556370539739
5859,37,2,16,3238,1000,0.0,1,0.9867,0.07865556370539739,0.07865556370539739
5859,37,2,17,3237,1000,0.009,1,0.8876,0.07865556370539739,0.07865556370539739
5859,37,2,18,3236,1000,0.00921,1,0.974,0.07865556370539739,0.07865556370539739
5859,37,2,19,3235,1000,0.02439,0,0.974,0.07865556370539739,0.07865556370539739
5859,37,2,20,3234,1000,0.0,1,0.983,0.07865556370539739,0.07865556370539739
5859,37,2,21,3233,1000,0.02233,0,0.9932,0.07865556370539739,0.07865556370539739
5859,37,2,22,3232,1000,0.01305,0,0.9752,0.07865556370539739,0.07865556370539739
5859,37,2,23,3231,1000,0.01225,0,0.9975,0.07865556370539739,0.07865556370539739
5859,37,2,24,3230,1000,0.01227,0,0.9873,0.07865556370539739,0.07865556370539739
5859,37,3,5,3249,1000,0.0,1,0.8969,0.06741165810933292,0.07865556370539739
5859,37,3,6,3248,1000,0.0,1,0.8867,0.06741165810933292,0.07865556370539739
5859,37,3,7,3247,1000,0.00125,1,0.9735,0.06741165810933292,0.07865556370539739
5859,37,3,8,3246,1000,0.00082,1,0.9735,0.06741165810933292,0.07865556370539739
5859,37,3,9,3245,1000,0.0,1,0.9735,0.06741165810933292,0.07865556370539739
5859,37,3,10,3244,1000,0.00564,1,0.9735,0.06741165810933292,0.07865556370539739
5859,37,3,11,3243,1000,0.00688,1,0.9824,0.06741165810933292,0.07865556370539739
5859,37,3,12,3242,1000,0.0,1,0.9226,0.06741165810933292,0.07865556370539739
5859,37,3,13,3241,1000,0.00302,1,0.8883,0.06741165810933292,0.07865556370539739
5859,37,3,14,3240,1000,0.00531,1,0.9738,0.06741165810933292,0.07865556370539739
5859,37,3,15,3239,1000,0.00104,1,0.761,0.06741165810933292,0.07865556370539739
5859,37,3,16,3238,1000,0.0,1,0.9206,0.06741165810933292,0.07865556370539739
5859,37,3,17,3237,1000,0.0,1,0.9737,0.06741165810933292,0.07865556370539739
5859,37,3,18,3236,1000,0.0,1,0.9122,0.06741165810933292,0.07865556370539739
5859,37,3,19,3235,1000,0.0,1,0.9824,0.06741165810933292,0.07865556370539739
5859,37,3,20,3234,1000,0.0,1,0.9839,0.06741165810933292,0.07865556370539739
5859,37,3,21,3233,1000,0.00295,1,0.9827,0.06741165810933292,0.07865556370539739
5859,37,3,22,3232,1000,0.00225,1,0.9981,0.06741165810933292,0.07865556370539739
5859,37,3,23,3231,1000,0.0266,0,0.914,0.06741165810933292,0.07865556370539739
5859,37,3,24,3230,1000,0.0,1,0.9765,0.06741165810933292,0.07865556370539739
5859,37,4,5,3249,1000,0.0093,1,0.9828,0.07865556370539739,0.07865556370539739
5859,37,4,6,3248,1000,0.0,1,0.9741,0.07865556370539739,0.07865556370539739
5859,37,4,7,3247,1255,0.02281,0,0.9741,0.07865556370539739,0.07865556370539739
5859,37,4,8,3246,1086,0.0,1,0.8879,0.07865556370539739,0.07865556370539739
5859,37,4,9,3245,1221,0.0,1,0.8986,0.07865556370539739,0.07865556370539739
5859,37,4,10,3244,1281,0.0,1,0.7019,0.07865556370539739,0.07865556370539739
5859,37,4,11,3243,1142,0.02186,0,0.9747,0.07865556370539739,0.07865556370539739
5859,37,4,12,3242,1295,0.0,1,0.8883,0.07865556370539739,0.07865556370539739
5859,37,4,13,3241,1592,0.03691,0,0.9744,0.07865556370539739,0.07865556370539739
5859,37,4,14,3240,2214,0.0,1,0.9744,0.07865556370539739,0.07865556370539739
5859,37,4,15,3239,1534,0.01262,0,0.9827,0.07865556370539739,0.07865556370539739
5859,37,4,16,3238,1990,0.0,1,0.9123,0.07865556370539739,0.07865556370539739
5859,37,4,17,3237,1588,0.0,1,0.9212,0.07865556370539739,0.07865556370539739
5859,37,4,18,3236,2053,0.00208,1,0.9747,0.07865556370539739,0.07865556370539739
5859,37,4,19,3235,2264,0.0,1,0.9932,0.07865556370539739,0.07865556370539739
5859,37,4,20,3234,2068,0.01126,0,0.983,0.07865556370539739,0.07865556370539739
5859,37,4,21,3233,1667,0.0,1,0.9932,0.07865556370539739,0.07865556370539739
5859,37,4,22,3232,2065,0.03493,0,0.914,0.07865556370539739,0.07865556370539739
5859,37,4,23,3231,1734,0.03044,0,0.9755,0.07865556370539739,0.07865556370539739
5859,37,4,24,3230,1736,0.03892,0,0.9895,0.07865556370539739,0.07865556370539739
5859,3902,0,5,3392,1000,0.0,1,0.9248,0.2777530274188986,1.0
5859,3902,0,6,3391,1000,0.0,1,0.9248,0.2777530274188986,1.0
5859,3902,0,7,3390,1000,0.0,1,0.9248,0.2777530274188986,1.0
5859,3902,0,8,3389,1000,0.0,1,0.9248,0.2777530274188986,1.0
5859,3902,0,9,3388,1000,0.0,1,0.9247,0.2777530274188986,1.0
5859,3902,0,10,3387,1000,0.0,1,0.9247,0.2777530274188986,1.0
5859,3902,0,11,3386,1000,0.0,1,0.9247,0.2777530274188986,1.0
5859,3902,0,12,3385,1000,0.0,1,0.9247,0.2777530274188986,1.0
5859,3902,0,13,3384,1000,0.0,1,0.9246,0.2777530274188986,1.0
5859,3902,0,14,3383,1000,0.0,1,0.9595,0.2777530274188986,1.0
5859,3902,0,15,3382,1000,0.0,1,0.987,0.2777530274188986,1.0
5859,3902,0,16,3381,1000,0.01882,0,0.9453,0.2777530274188986,1.0
5859,3902,0,17,3380,1000,0.0,1,0.9453,0.2777530274188986,1.0
5859,3902,0,18,3379,1000,0.00135,1,0.987,0.2777530274188986,1.0
5859,3902,0,19,3378,1000,0.02853,0,0.926,0.2777530274188986,1.0
5859,3902,0,20,3377,1000,0.04782,0,0.9402,0.2777530274188986,1.0
5859,3902,0,21,3376,1000,0.0,1,0.9262,0.2777530274188986,1.0
5859,3902,0,22,3375,1000,0.0,1,0.9262,0.2777530274188986,1.0
5859,3902,0,23,3374,1000,0.0,1,0.963,0.2777530274188986,1.0
5859,3902,0,24,3373,1000,0.0,1,0.987,0.2777530274188986,1.0
5859,3902,1,5,3392,1000,0.0,1,0.9248,1.0,1.0
5859,3902,1,6,3391,1000,0.0,1,0.9248,1.0,1.0
5859,3902,1,7,3390,1000,0.0,1,0.9248,1.0,1.0
5859,3902,1,8,3389,1000,0.0,1,0.9248,1.0,1.0
5859,3902,1,9,3388,1000,0.0,1,0.9247,1.0,1.0
5859,3902,1,10,3387,1000,0.0,1,0.9247,1.0,1.0
5859,3902,1,11,3386,1000,0.0,1,0.9247,1.0,1.0
5859,3902,1,12,3385,1000,0.0,1,0.9247,1.0,1.0
5859,3902,1,13,3384,1000,0.0,1,0.9246,1.0,1.0
5859,3902,1,14,3383,1000,0.0,1,0.9246,1.0,1.0
5859,3902,1,15,3382,1000,0.0,1,0.9246,1.0,1.0
5859,3902,1,16,3381,1000,0.0,1,0.9246,1.0,1.0
5859,3902,1,17,3380,1000,0.0,1,0.9246,1.0,1.0
5859,3902,1,18,3379,1000,0.0,1,0.9245,1.0,1.0
5859,3902,1,19,3378,1000,0.0,1,0.9245,1.0,1.0
5859,3902,1,20,3377,1000,0.0,1,0.9245,1.0,1.0
5859,3902,1,21,3376,1000,0.0,1,0.9245,1.0,1.0
5859,3902,1,22,3375,1000,0.0,1,0.9244,1.0,1.0
5859,3902,1,23,3374,1000,0.0,1,0.9244,1.0,1.0
5859,3902,1,24,3373,1000,0.0,1,0.9244,1.0,1.0
5859,3902,2,5,3392,1000,0.0,1,0.9248,0.05552630513142487,1.0
5859,3902,2,6,3391,1000,0.0,1,0.9248,0.05552630513142487,1.0
5859,3902,2,7,3390,1000,0.0,1,0.9248,0.05552630513142487,1.0
5859,3902,2,8,3389,1000,0.0,1,0.9248,0.05552630513142487,1.0
5859,3902,2,9,3388,1000,0.0,1,0.9247,0.05552630513142487,1.0
5859,3902,2,10,3387,1000,0.0,1,0.9247,0.05552630513142487,1.0
5859,3902,2,11,3386,1000,0.0,1,0.9247,0.05552630513142487,1.0
5859,3902,2,12,3385,1000,0.0,1,0.9247,0.05552630513142487,1.0
5859,3902,2,13,3384,1000,0.0,1,0.9246,0.05552630513142487,1.0
5859,3902,2,14,3383,1000,0.0,1,0.9246,0.05552630513142487,1.0
5859,3902,2,15,3382,1000,0.0,1,0.9997,0.05552630513142487,1.0
5859,3902,2,16,3381,1000,0.00313,1,0.9704,0.05552630513142487,1.0
5859,3902,2,17,3380,1000,0.0,1,0.9893,0.05552630513142487,1.0
5859,3902,2,18,3379,1000,0.00906,1,0.955,0.05552630513142487,1.0
5859,3902,2,19,3378,1000,0.01084,0,0.9298,0.05552630513142487,1.0
5859,3902,2,20,3377,1000,0.0149,0,0.9633,0.05552630513142487,1.0
5859,3902,2,21,3376,1000,0.02143,0,0.9997,0.05552630513142487,1.0
5859,3902,2,22,3375,1000,0.01616,0,0.9582,0.05552630513142487,1.0
5859,3902,2,23,3374,1000,0.0,1,0.9997,0.05552630513142487,1.0
5859,3902,2,24,3373,1000,0.06537,0,0.9926,0.05552630513142487,1.0
5859,3902,3,5,3392,1000,0.0,1,0.9248,0.05552630513142487,1.0
5859,3902,3,6,3391,1000,0.0,1,0.987,0.05552630513142487,1.0
5859,3902,3,7,3390,1000,0.0,1,0.9546,0.05552630513142487,1.0
5859,3902,3,8,3389,1000,0.0,1,0.9253,0.05552630513142487,1.0
5859,3902,3,9,3388,1000,0.01974,0,0.9253,0.05552630513142487,1.0
5859,3902,3,10,3387,1000,0.00524,1,0.9395,0.05552630513142487,1.0
5859,3902,3,11,3386,1000,0.0,1,0.987,0.05552630513142487,1.0
5859,3902,3,12,3385,1000,0.02429,0,0.9905,0.05552630513142487,1.0
5859,3902,3,13,3384,1000,0.02576,0,0.9634,0.05552630513142487,1.0
5859,3902,3,14,3383,1000,0.0,1,0.9997,0.05552630513142487,1.0
5859,3902,3,15,3382,1000,0.0,1,0.9997,0.05552630513142487,1.0
5859,3902,3,16,3381,1000,0.0,1,0.9997,0.05552630513142487,1.0
5859,3902,3,17,3380,1000,0.0,1,0.9997,0.05552630513142487,1.0
5859,3902,3,18,3379,1000,0.0,1,0.9885,0.05552630513142487,1.0
5859,3902,3,19,3378,1000,0.01903,0,0.9997,0.05552630513142487,1.0
5859,3902,3,20,3377,1000,0.01441,0,0.9997,0.05552630513142487,1.0
5859,3902,3,21,3376,1000,0.08237,0,0.973,0.05552630513142487,1.0
5859,3902,3,22,3375,1000,0.04372,0,0.989,0.05552630513142487,1.0
5859,3902,3,23,3374,1000,0.12173,0,0.9997,0.05552630513142487,1.0
5859,3902,3,24,3373,1000,0.10616,0,0.9997,0.05552630513142487,1.0
5859,3902,4,5,3392,1000,0.0,1,0.9248,0.05552630513142487,1.0
5859,3902,4,6,3391,1000,0.0,1,0.9248,0.05552630513142487,1.0
5859,3902,4,7,3390,1000,0.0,1,0.9248,0.05552630513142487,1.0
5859,3902,4,8,3389,1000,0.0,1,0.9248,0.05552630513142487,1.0
5859,3902,4,9,3388,1000,0.0,1,0.9247,0.05552630513142487,1.0
5859,3902,4,10,3387,1000,0.0,1,0.9542,0.05552630513142487,1.0
5859,3902,4,11,3386,1000,0.0,1,0.987,0.05552630513142487,1.0
5859,3902,4,12,3385,1000,0.0,1,0.9397,0.05552630513142487,1.0
5859,3902,4,13,3384,1000,0.0,1,0.987,0.05552630513142487,1.0
5859,3902,4,14,3383,1000,0.01847,0,0.9997,0.05552630513142487,1.0
5859,3902,4,15,3382,1000,0.0332,0,0.9873,0.05552630513142487,1.0
5859,3902,4,16,3381,1000,0.05981,0,0.9997,0.05552630513142487,1.0
5859,3902,4,17,3380,1000,0.00341,1,0.9997,0.05552630513142487,1.0
5859,3902,4,18,3379,1000,0.04043,0,0.9997,0.05552630513142487,1.0
5859,3902,4,19,3378,1000,0.0,1,0.9997,0.05552630513142487,1.0
5859,3902,4,20,3377,1000,0.0,1,0.9275,0.05552630513142487,1.0
5859,3902,4,21,3376,1000,0.02417,0,0.9618,0.05552630513142487,1.0
5859,3902,4,22,3375,1000,0.03449,0,0.9905,0.05552630513142487,1.0
5859,3902,4,23,3374,1000,0.00979,1,0.9727,0.05552630513142487,1.0
5859,3902,4,24,3373,1000,0.03855,0,0.96,0.05552630513142487,1.0
5859,9977,0,5,3459,1000,0.0263,0,0.9546,0.0050967930760550395,0.0
5859,9977,0,6,3458,1000,0.00565,1,0.8638,0.0050967930760550395,0.0
5859,9977,0,7,3457,1055,0.0,1,0.8476,0.0050967930760550395,0.0
5859,9977,0,8,3456,1248,0.0,1,0.9664,0.0050967930760550395,0.0
5859,9977,0,9,3455,1186,0.0,1,0.9548,0.0050967930760550395,0.0
5859,9977,0,10,3454,1173,0.00371,1,0.9548,0.0050967930760550395,0.0
5859,9977,0,11,3453,1196,0.0,1,0.9548,0.0050967930760550395,0.0
5859,9977,0,12,3452,1263,0.0,1,0.8485,0.0050967930760550395,0.0
5859,9977,0,13,3451,1276,0.00302,1,0.5077,0.0050967930760550395,0.0
5859,9977,0,14,3450,1470,0.0105,0,0.5075,0.0050967930760550395,0.0
5859,9977,0,15,3449,1668,0.0,1,0.5231,0.0050967930760550395,0.0
5859,9977,0,16,3448,1910,0.0,1,0.8483,0.0050967930760550395,0.0
5859,9977,0,17,3447,1960,0.0,1,0.9663,0.0050967930760550395,0.0
5859,9977,0,18,3446,2165,0.0097,1,0.8485,0.0050967930760550395,0.0
5859,9977,0,19,3445,2743,0.0,1,0.9971,0.0050967930760550395,0.0
5859,9977,0,20,3444,2177,0.0,1,0.9991,0.0050967930760550395,0.0
5859,9977,0,21,3443,2375,0.0,1,0.957,0.0050967930760550395,0.0
5859,9977,0,22,3442,2008,0.02734,0,0.9997,0.0050967930760550395,0.0
5859,9977,0,23,3441,1965,0.0275,0,0.9933,0.0050967930760550395,0.0
5859,9977,0,24,3440,2645,0.00098,1,0.8497,0.0050967930760550395,0.0
5859,9977,2,5,3459,1000,0.0,1,0.8468,0.013831166116152094,0.4195091357611742
5859,9977,2,6,3458,1000,0.0,1,0.9546,0.013831166116152094,0.4195091357611742
5859,9977,2,7,3457,1000,0.01021,0,0.9546,0.013831166116152094,0.4195091357611742
5859,9977,2,8,3456,1000,0.00566,1,0.8472,0.013831166116152094,0.4195091357611742
5859,9977,2,9,3455,1000,0.00216,1,0.9962,0.013831166116152094,0.4195091357611742
5859,9977,2,10,3454,1000,0.0071,1,0.991,0.013831166116152094,0.4195091357611742
5859,9977,2,11,3453,1000,0.03266,0,0.9818,0.013831166116152094,0.4195091357611742
5859,9977,2,12,3452,1000,0.0,1,0.9959,0.013831166116152094,0.4195091357611742
5859,9977,2,13,3451,1000,0.00746,1,0.9986,0.013831166116152094,0.4195091357611742
5859,9977,2,14,3450,1000,0.0,1,0.9983,0.013831166116152094,0.4195091357611742
5859,9977,2,15,3449,1000,0.00177,1,0.8487,0.013831166116152094,0.4195091357611742
5859,9977,2,16,3448,1000,0.00083,1,0.9994,0.013831166116152094,0.4195091357611742
5859,9977,2,17,3447,1000,0.03019,0,0.993,0.013831166116152094,0.4195091357611742
5859,9977,2,18,3446,1000,0.07726,0,0.9829,0.013831166116152094,0.4195091357611742
5859,9977,2,19,3445,1000,0.02689,0,0.8493,0.013831166116152094,0.4195091357611742
5859,9977,2,20,3444,1000,0.00323,1,0.9991,0.013831166116152094,0.4195091357611742
5859,9977,2,21,3443,1000,0.0,1,0.9994,0.013831166116152094,0.4195091357611742
5859,9977,2,22,3442,1000,0.10115,0,0.9576,0.013831166116152094,0.4195091357611742
5859,9977,2,23,3441,1000,0.01538,0,0.9983,0.013831166116152094,0.4195091357611742
5859,9977,2,24,3440,1000,0.02589,0,0.9959,0.013831166116152094,0.4195091357611742
5859,9977,1,5,3459,1000,0.00345,1,0.9549,0.024263076472801792,0.0
5859,9977,1,6,3458,1007,0.0,1,0.9549,0.024263076472801792,0.0
5859,9977,1,7,3457,1026,0.00375,1,0.9685,0.024263076472801792,0.0
5859,9977,1,8,3456,1205,0.0074,1,0.9552,0.024263076472801792,0.0
5859,9977,1,9,3455,1299,0.03985,0,0.9551,0.024263076472801792,0.0
5859,9977,1,10,3454,1326,0.0,1,0.8486,0.024263076472801792,0.0
5859,9977,1,11,3453,3038,0.0,1,0.863,0.024263076472801792,0.0
5859,9977,1,12,3452,2545,0.0,1,0.9705,0.024263076472801792,0.0
5859,9977,1,13,3451,1867,0.00634,1,0.9554,0.024263076472801792,0.0
5859,9977,1,14,3450,1782,0.0,1,0.9806,0.024263076472801792,0.0
5859,9977,1,15,3449,2328,0.0,1,0.9806,0.024263076472801792,0.0
5859,9977,1,16,3448,2099,0.0,1,0.9806,0.024263076472801792,0.0
5859,9977,1,17,3447,2165,0.0099,1,0.9562,0.024263076472801792,0.0
5859,9977,1,18,3446,1718,0.0,1,0.9907,0.024263076472801792,0.0
5859,9977,1,19,3445,1382,0.00127,1,0.8505,0.024263076472801792,0.0
5859,9977,1,20,3444,1385,0.10633,0,0.9681,0.024263076472801792,0.0
5859,9977,1,21,3443,1304,0.0,1,0.9991,0.024263076472801792,0.0
5859,9977,1,22,3442,1193,0.0,1,0.9988,0.024263076472801792,0.0
5859,9977,1,23,3441,1091,0.06877,0,0.9983,0.024263076472801792,0.0
5859,9977,1,24,3440,1087,0.0549,0,0.9974,0.024263076472801792,0.0
5859,9977,3,5,3459,1000,0.00183,1,0.9546,0.0,0.0050967930760550395
5859,9977,3,6,3458,1000,0.0,1,0.9665,0.0,0.0050967930760550395
5859,9977,3,7,3457,1000,0.00552,1,0.9806,0.0,0.0050967930760550395
5859,9977,3,8,3456,1000,0.00842,1,0.9552,0.0,0.0050967930760550395
5859,9977,3,9,3455,1033,0.0,1,0.8483,0.0,0.0050967930760550395
5859,9977,3,10,3454,1122,0.02848,0,0.9881,0.0,0.0050967930760550395
5859,9977,3,11,3453,1153,0.03113,0,0.967,0.0,0.0050967930760550395
5859,9977,3,12,3452,1213,0.0,1,0.8488,0.0,0.0050967930760550395
5859,9977,3,13,3451,1299,0.0236,0,0.969,0.0,0.0050967930760550395
5859,9977,3,14,3450,1400,0.0522,0,0.849,0.0,0.0050967930760550395
5859,9977,3,15,3449,1511,0.00188,1,0.9881,0.0,0.0050967930760550395
5859,9977,3,16,3448,1563,0.01555,0,0.9881,0.0,0.0050967930760550395
5859,9977,3,17,3447,1480,0.0,1,0.9971,0.0,0.0050967930760550395
5859,9977,3,18,3446,1546,0.0535,0,0.9568,0.0,0.0050967930760550395
5859,9977,3,19,3445,1498,0.0,1,0.9985,0.0,0.0050967930760550395
