ss,task,seed,step,N,over_full,K_ak,over_ak,sigma_t
6794,3,0,24,55436,-0.006676674147628625,1678,-0.003853527327576267,0.017587677539286983
6794,3,1,5,55455,-0.27152550910849726,1000,-0.27739630979731544,0.41848284862152724
6794,3,1,6,55454,-0.30370308284792213,1059,-0.3116741906279842,0.38754089365864125
6794,3,1,7,55453,-0.2818916627750375,1060,-0.25711402638733116,0.38744319062802396
6794,3,1,8,55452,-0.2725960871926483,1068,-0.27148674483282,0.38332332601728075
6794,3,1,9,55451,-0.2528130159883415,1223,-0.25400568525336575,0.3198166007264904
6794,3,1,10,55450,-0.22845393605288722,1196,-0.23676160895588927,0.3296394413871802
6794,3,1,11,55449,-0.24937892463859945,1419,-0.22007586852825511,0.2623370841584137
6794,3,1,12,55448,-0.16484312781708776,1851,-0.12145381800100907,0.18412493734939794
6794,3,1,13,55447,-0.12707988255271474,3649,-0.1116486387810588,0.0744804247504059
6794,3,1,14,55446,0.7214520654648481,2946,0.7214520654648481,0.0990693658301586
6794,3,1,15,55445,-0.0847392278312642,2041,-0.11226990959258765,0.1616539677073433
6794,3,1,16,55444,-0.09780575306153094,2716,-0.0990593701919269,0.11043985056665401
6794,3,1,17,55443,-0.22847217806497122,3722,-0.22968628169419347,0.07255508615338843
6794,3,1,18,55442,-0.05335759216906899,3328,-0.17729701461654257,0.08423691375610098
6794,3,1,19,55441,-0.25905158867077294,4656,-0.2615592138318237,0.05382885318891191
6794,3,1,20,55440,-0.20289042726961926,4280,-0.16573978786103571,0.06021698833439836
6794,3,1,21,55439,-0.1846978314938441,4039,-0.18936602753605702,0.06505416094232445
6794,3,1,22,55438,-0.2858371819635497,3896,-0.2354752539288083,0.0682591230077181
6794,3,1,23,55437,-0.15611663786166163,4294,0.004067838394535284,0.0599546279618644
6794,3,1,24,55436,-0.1648724453365078,6218,-0.08305760749235946,0.03659900212459906
6794,3,2,5,55455,0.6927806064478736,1000,-0.2963443854735214,0.38842847268164016
6794,3,2,6,55454,-0.2808110515842406,1000,-0.27998610746839836,0.4223739506407033
6794,3,2,7,55453,0.7233370190884414,1212,-0.19249521668383174,0.30063734458879976
6794,3,2,8,55452,-0.22124671252882244,1166,-0.14851519142646308,0.3165461376078479
6794,3,2,9,55451,-0.1235935408683616,1299,-0.22040060891836355,0.27399926085267107
6794,3,2,10,55450,-0.07622884056898394,1890,-0.13721188696415398,0.16625974296451784
6794,3,2,11,55449,-0.2160994682192875,2055,-0.08090794924342593,0.1486631942823644
6794,3,2,12,55448,-0.15085814985343826,1759,-0.15226441353494746,0.18299469534562715
6794,3,2,13,55447,-0.19448333540076113,2760,-0.20289212117074074,0.10034068662597358
6794,3,2,14,55446,-0.21585499268234698,2518,-0.09471894401682834,0.11339446029025896
6794,3,2,15,55445,-0.20241203050272916,3161,-0.2084363572682435,0.08374126441797354
6794,3,2,16,55444,-0.08284417595098226,2221,-0.0842097534305406,0.1340362274046697
6794,3,2,17,55443,-0.01858121578319749,2701,-0.05341824685924701,0.10327770112170909
6794,3,2,18,55442,0.6651178981240957,3282,-0.10620473375001593,0.07963475272701064
6794,3,2,19,55441,-0.2289128529568738,4938,-0.23443721829121367,0.046197943331927616
6794,3,2,20,55440,-0.2724855927194568,3717,-0.17492333794421921,0.06746031778892525
6794,3,2,21,55439,-0.30151352019755584,3891,-0.13614143918009003,0.06345902325831583
6794,3,2,22,55438,-0.2329573024859174,4290,-0.012230845626712172,0.05572489908689875
6794,3,2,23,55437,-0.12724171525991257,3336,-0.01758292167192743,0.07792139973959826
6794,3,2,24,55436,-0.02378960340823366,4399,-0.02395260881620831,0.05389666895685226
6794,146065,0,5,60774,0.5051229053218875,1000,0.5051229053218875,0.25452759496993815
6794,146065,0,6,60773,-0.24784913025387967,1009,-0.30048160564209603,0.25134200792340194
6794,146065,0,7,60772,0.531438724810332,1031,0.531438724810332,0.24449171759216465
6794,146065,0,8,60771,-0.24569864069472647,1000,-0.25695875214729613,0.26306732891263146
6794,146065,0,9,60770,-0.1919920991065306,1017,-0.14233386437848894,0.24897391243604214
6794,146065,0,10,60769,-0.1558065499218948,1039,-0.173266674392066,0.24187183274242735
6794,146065,0,11,60768,-0.10621233867906676,1055,-0.1398028456842395,0.23687262757944708
6794,146065,0,12,60767,-0.08141532810439445,1071,-0.10924942424485828,0.23226750898312934
6794,146065,0,13,60766,-0.18003491485028578,1064,-0.20129132024030283,0.23426088342366755
6794,146065,0,14,60765,-0.15245261653795072,1067,-0.14442063460200194,0.2333147116638397
6794,146065,0,15,60764,-0.2710022123839976,1196,-0.2771385440846559,0.20053047816596808
6794,146065,0,16,60763,-0.21387874043145494,1171,-0.2534154856538734,0.2061929066470849
6794,146065,0,17,60762,-0.13411053434213682,1252,-0.10248103171185152,0.18870268402264206
6794,146065,0,18,60761,-0.06616960262249971,1344,-0.09343311416315148,0.17153820708369708
6794,146065,0,19,60760,-0.03738606556978219,1470,-0.03738606556978219,0.15223907463210204
6794,146065,0,20,60759,-0.036689715121344224,1352,-0.11525816519944965,0.17020484822519572
6794,146065,0,21,60758,-0.04491319723248255,1557,-0.029605577312388887,0.1410866981313553
6794,146065,0,22,60757,-0.029416396277696544,1535,-0.05098653195273839,0.14369020422449758
6794,146065,0,23,60756,-0.0721162970641056,1650,-0.047570247906234986,0.13053367580491357
6794,146065,0,24,60755,-0.08811969715218748,1773,-0.045039571380255605,0.11863205245074808
6794,146065,1,5,60774,-0.23886637675129285,1000,-0.24696162179852144,0.26242794813215575
6794,146065,1,6,60773,0.2043908705247432,1064,0.17605142986797484,0.24159779944839715
6794,146065,1,7,60772,-0.004996645230204155,1189,0.5941926136667792,0.2083965396673923
6794,146065,1,8,60771,-0.046431397847106926,1439,-0.08255216317259562,0.16146886142332642
6794,146065,1,9,60770,0.5922947583470812,1335,0.5897010468220021,0.1785306767448956
6794,146065,1,10,60769,-0.02815090593991909,1139,0.06047675901864347,0.22073930752512178
6794,146065,1,11,60768,-0.0841959395423637,1319,-0.11399161033816507,0.18141961186882907
6794,146065,1,12,60767,0.004175403363165242,1333,-0.03131257877473881,0.17882806587462347
6794,146065,1,13,60766,0.13012317145276442,1479,0.0336535800229697,0.15573201560088978
6794,146065,1,14,60765,-0.06256409952260644,1493,-0.0544664212787902,0.15373449284338625
6794,146065,1,15,60764,-0.01593998490201487,1644,-0.01986419873619727,0.1352177322235324
6794,146065,1,16,60763,-0.026947081928161754,1553,-0.006705129421726075,0.14597906285437387
6794,146065,1,17,60762,-0.006135381233240644,1622,-0.010628772975457834,0.13771046069289963
6794,146065,1,18,60761,-0.09014449690010717,1684,-0.07957932920419841,0.13102122900727292
6794,146065,1,19,60760,-0.030553687570259114,1663,-0.04890006587879803,0.1331859977803922
6794,146065,1,20,60759,-0.05345322301220001,1772,-0.006833366485636594,0.12234747531290671
6794,146065,1,21,60758,-0.04915133144517214,1586,-0.04175186656593144,0.14189951843772755
6794,146065,1,22,60757,-0.02694997134910959,1633,-0.021889150558904613,0.13650387766152217
6794,146065,1,23,60756,-0.031819406020215046,1722,-0.026568453727900954,0.1271815470953586
6794,146065,1,24,60755,-0.05655357168927033,1655,-0.02675888937958293,0.13407522051574366
6794,146065,2,5,60774,-0.19698946669197226,1000,-0.19698946669197226,0.22881815410106524
6794,146065,2,6,60773,-0.28909226863950255,1018,-0.285045862714182,0.22332171946684806
6794,146065,2,7,60772,-0.05762839826318522,1219,-0.06654800271058159,0.17571973133329255
6794,146065,2,8,60771,-0.0732533222257914,1210,-0.1501771975414986,0.1775424110125239
6794,146065,2,9,60770,-0.08154037159778271,1483,-0.04016918624173327,0.13524312327402316
6794,146065,2,10,60769,-0.015942494135996355,1465,-0.03567735326607957,0.13749923107281906
6794,146065,2,11,60768,-0.06395383496114182,1595,-0.13113606556978186,0.12277344811069116
6794,146065,2,12,60767,0.008603060778817673,1700,0.37000350684458194,0.11278677143179738
6794,146065,2,13,60766,-0.0149936235041922,1695,0.17990812249684873,0.11321926109156517
6794,146065,2,14,60765,-0.015372593872724605,1709,0.06357573902263358,0.11195145593865514
6794,146065,2,15,60764,-0.020116110620417293,1630,-0.020116110620417293,0.11923536389722138
6794,146065,2,16,60763,0.026759231547853535,1697,0.3433058655853539,0.113011721122041
6794,146065,2,17,60762,-0.026378398263184,1791,-0.03447607650700002,0.10523472135418672
6794,146065,2,18,60761,-0.0906503736781662,1777,-0.07445501719053416,0.10634440167476633
6794,146065,2,19,60760,0.09248401541916662,1839,0.0401072157661404,0.10156005981599109
6794,146065,2,20,60759,0.23538816024789394,2030,0.37291273553342963,0.08904288853722596
6794,146065,2,21,60758,-0.02163450132852629,1869,0.7181802518115146,0.09941992243462454
6794,146065,2,22,60757,0.031944943756661015,1975,-0.019990686940060676,0.0923415319237269
6794,146065,2,23,60756,0.7162186771561772,2222,0.002910217174961427,0.07891281611054173
6794,146065,2,24,60755,0.49177518723447694,1297,-0.14435699130375557,0.16185477982747568
6794,10101,0,5,65947,0.01143109732952352,1000,0.062262935124815955,0.05740509194080846
6794,10101,0,6,65946,0.02425824336846394,1068,0.02425824336846394,0.05259712545744477
6794,10101,0,7,65945,-0.12710532448756295,1088,-0.052472626769525466,0.05129195053053659
6794,10101,0,8,65944,0.008631150080382954,1000,0.003733902614656892,0.062195740882402005
6794,10101,0,9,65943,0.03242067135935334,1000,-0.039180247454560946,0.06414526149281467
6794,10101,0,10,65942,0.22295489243290334,1000,0.0039655598289646266,0.06037089613676147
6794,10101,0,11,65941,-0.05340623325369431,1000,-0.023785858024828355,0.07671592887229418
6794,10101,0,12,65940,-0.0478091298061889,1000,0.015396308277140336,0.07153382965939639
6794,10101,0,13,65939,-0.0778952616330999,1000,-0.11146828808109766,0.06516354903557038
6794,10101,0,14,65938,0.08232274036529197,1000,-0.028218221095878904,0.06515428363171633
6794,10101,0,15,65937,-0.0006979371343724949,1000,-0.07205446456481956,0.06319923687249594
6794,10101,0,16,65936,-0.00932838945206016,1000,0.014694010125932522,0.057661582673000575
6794,10101,0,17,65935,0.010964817409457761,1000,0.10820938742017616,0.05928648322797253
6794,10101,0,18,65934,0.03545105473808807,1040,-0.028220314383959,0.0545006966406617
6794,10101,0,19,65933,0.04617967947572954,1045,-0.013293600399677752,0.05411033301883845
6794,10101,0,20,65932,-0.04313568972446702,1079,0.03545070585674137,0.05189088564178301
6794,10101,0,21,65931,0.020286578115929488,1117,0.005597103447506524,0.049558457026017036
6794,10101,0,22,65930,-0.002335411735809867,1092,-0.019360123699369347,0.05104971685377924
6794,10101,0,23,65929,0.02705191075336122,1119,0.03988184784307636,0.04939354182087721
6794,10101,0,24,65928,-0.032642559895948886,1138,-0.0074648397378636044,0.048300649328605484
6794,10101,1,5,65947,-0.016566456314473177,1000,0.013286622772742285,0.04801238429123107
6794,10101,1,6,65946,0.005126636951280017,1103,-0.08162183773947185,0.0421286605324658
6794,10101,1,7,65945,-0.1264030263363548,1131,-0.0666968681619251,0.04072346043281047
6794,10101,1,8,65944,-0.027284265730361912,1000,-0.0018630263921755041,0.0494386721716166
6794,10101,1,9,65943,-0.13222637933729264,1068,-0.11707777681641562,0.04398127398666565
6794,10101,1,10,65942,0.15811302639217684,1000,0.15811302639217684,0.05910854860903528
6794,10101,1,11,65941,-0.040118389396238685,1000,-0.01119821903049989,0.06523354319323889
6794,10101,1,12,65940,-2.965491447626256e-06,1000,-0.05107448477202692,0.062250049383797405
6794,10101,1,13,65939,0.013524210969946382,1000,0.2348372677845766,0.06187053990048767
6794,10101,1,14,65938,0.008857748515161745,1000,0.1616124807417505,0.05707170634421288
6794,10101,1,15,65937,0.22854885594828822,1000,-0.08582533464698683,0.06111240825279752
6794,10101,1,16,65936,-0.08768417446300192,1000,0.29524188641539717,0.07166068040868512
6794,10101,1,17,65935,-0.06296523327602344,1000,-0.03358506285446272,0.06810054605607577
6794,10101,1,18,65934,-0.04478275856294256,1000,-0.019126896519001013,0.07363864396877276
6794,10101,1,19,65933,-0.04407522719153256,1000,-0.05061151922475715,0.07075943985645328
6794,10101,1,20,65932,-0.027294906611440406,1000,0.062264330650203537,0.07496409010895873
6794,10101,1,21,65931,-0.022628269715982197,1000,-0.030089097318358182,0.06718836704701972
6794,10101,1,22,65930,0.07019876468092734,1000,0.06902791888090143,0.05834596580583264
6794,10101,1,23,65929,0.01725898578797047,1000,0.05480664297994897,0.05731140284059493
6794,10101,1,24,65928,0.03405116833385413,1000,0.03684849897289322,0.057525254326678155
6794,10101,2,5,65947,-0.1016800730138876,1000,-0.1016800730138876,0.11444384001810057
6794,10101,2,6,65946,0.12570369367659506,1085,0.044773513207251425,0.10260099150041412
6794,10101,2,7,65945,-0.032183257602821924,1296,0.05271213381413864,0.08096436773471918
6794,10101,2,8,65944,0.018186486848569494,1366,-0.005824922966998547,0.07553228975547156
6794,10101,2,9,65943,-0.00909359230563156,1208,-0.010959409748582338,0.08896741854164954
6794,10101,2,10,65942,0.012829064886348496,1457,-0.002097823538605992,0.06925518621132143
6794,10101,2,11,65941,-0.03218133875541529,1542,0.011198916793193292,0.06426842242273646
6794,10101,2,12,65940,-0.05783824744339772,1567,-0.0009308154333943497,0.06285153929831966
6794,10101,2,13,65939,0.038951032409680786,1575,0.0627381115192247,0.06245667124246215
6794,10101,2,14,65938,0.135494002031885,1531,0.07183414599428417,0.06483506747444388
6794,10101,2,15,65937,0.1019124279908904,1489,0.02822345431608042,0.06732919984531242
6794,10101,2,16,65936,-0.01259217445183669,1452,-0.03241665922386394,0.06958605175552852
6794,10101,2,17,65935,0.04595028999017625,1549,0.03172168758094018,0.06384817486514241
6794,10101,2,18,65934,-0.040579610536774835,1485,0.027990750457732694,0.06752857298133057
6794,10101,2,19,65933,0.006531931016389492,1592,0.07579028602688431,0.061573091350629716
6794,10101,2,20,65932,-0.020288496963336566,1538,-0.033584016210422396,0.06444501739598807
6794,10101,2,21,65931,-0.05900473222658853,1601,-0.021922657191978945,0.06110451821470391
6794,10101,2,22,65930,-0.04011507502344469,1487,-0.018191720068770678,0.06743847823203528
6794,10101,2,23,65929,0.08769341981869361,1601,-0.02075704461215544,0.06110010381039038
6794,10101,2,24,65928,0.020526782923235287,1558,0.036617016199257946,0.06336631753917989
6794,9914,0,5,69195,-0.067580370271357,1000,-0.067580370271357,0.09290984039254696
6794,9914,0,6,69194,0.08986139887715461,1000,0.11093311388851779,0.09841600625178462
6794,9914,0,7,69193,-0.09867664750701721,1000,-0.10421066702312354,0.09540053656035204
6794,9914,0,8,69192,-0.05757042841866222,1000,-0.08521379160540132,0.09570942915025007
6794,9914,0,9,69191,-0.08191543577061777,1059,-0.07640815064830975,0.08606036705981814
6794,9914,0,10,69190,-0.03540636278572362,1035,-0.029872343269617296,0.08874223060546432
6794,9914,0,11,69189,-0.07683673639887778,1175,-0.07683673639887778,0.0748985791976816
6794,9914,0,12,69188,0.12448828699371528,1284,0.025036342066568018,0.06654780639792185
6794,9914,0,13,69187,-0.04496975671701664,1056,-0.038255246624784855,0.0863756086619333
6794,9914,0,14,69186,-0.05361081406229251,1194,-0.058790602860581576,0.0733230361758413
6794,9914,0,15,69185,-0.04489916120839599,1200,-0.06440023058414768,0.07281993085406616
6794,9914,0,16,69184,-0.04256658534955182,1406,-0.01735814062291241,0.05899388960337901
6794,9914,0,17,69183,-0.014574839593638811,1421,-0.014066050661676766,0.058179676199612756
6794,9914,0,18,69182,-0.010189145836119518,1569,-0.0046551263200103055,0.05098100997281623
6794,9914,0,19,69181,-0.008729197299825353,1712,-0.0021504478010963,0.04536171809566368
6794,9914,0,20,69180,-0.03850629929153748,1719,-0.03383571715011369,0.0451144822654351
6794,9914,0,21,69179,-0.016568640556075542,1820,-0.01700098583077181,0.04180463759135601
6794,9914,0,22,69178,-0.0099999164550173,1731,0.010352058548323884,0.044711723144271416
6794,9914,0,23,69177,-0.021320261328700685,1871,-0.010624415185137126,0.040299424578212256
6794,9914,0,24,69176,-0.01675160406362819,1830,-0.03427641692287353,0.0415004617343053
6794,9914,1,5,69195,0.10161492447533593,1000,0.0448870471862024,0.1104663103207112
6794,9914,1,6,69194,-0.09857889987969526,1092,-0.04375083544980862,0.09819881714735601
6794,9914,1,7,69193,-0.06740910306108816,1145,-0.061901817938780135,0.09226210843283732
6794,9914,1,8,69192,-0.03566409905092882,1149,-0.049381349418526566,0.09177671751125759
6794,9914,1,9,69191,-0.006225354230719127,1234,-0.0076055173105213925,0.08343543848066341
6794,9914,1,10,69190,-0.05748270618901252,1225,-0.07596661542574601,0.08425914893514214
6794,9914,1,11,69189,-0.03952345943055957,1271,-0.03728654257452413,0.08021941927006784
6794,9914,1,12,69188,-0.02935812391391701,1279,-0.02018822684133248,0.07953771077511557
6794,9914,1,13,69187,-0.04763985429755557,1325,-0.0612898509557549,0.07592648195507042
6794,9914,1,14,69186,-0.005438778238204378,1431,0.10712722229648386,0.06853045743393665
6794,9914,1,15,69185,-0.0022473599786128062,1599,-0.002849719288865793,0.0590751825078577
6794,9914,1,16,69184,-0.015627088624514562,1565,-0.03090746557946844,0.060780511737163576
6794,9914,1,17,69183,-0.010438945328165361,1620,-0.010870037428152068,0.05806570726165844
6794,9914,1,18,69182,-0.02942871942253844,1868,-0.0266834313594444,0.048002099270001514
